"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2012年5月18日","55.23","55.78","55.98","54.98","4.95M","-0.45%"
"2012年5月17日","55.48","57.07","57.27","55.43","4.78M","-2.91%"
"2012年5月16日","57.14","57.59","58.06","57.09","3.85M","-0.59%"
"2012年5月15日","57.48","58.06","58.55","57.35","3.03M","-1.15%"
"2012年5月14日","58.15","57.96","58.59","57.50","3.71M","-0.68%"
"2012年5月11日","58.55","58.22","59.20","58.09","2.94M","-0.03%"
"2012年5月10日","58.57","58.85","59.10","58.36","2.70M","0.34%"
"2012年5月9日","58.37","58.58","59.06","58.16","3.98M","-1.68%"
"2012年5月8日","59.37","59.13","59.48","58.58","3.07M","-0.25%"
"2012年5月7日","59.52","59.14","59.63","59.01","2.72M","0.35%"
"2012年5月4日","59.31","60.15","60.22","59.21","2.65M","-1.92%"
"2012年5月3日","60.47","60.63","60.88","60.06","3.35M","-0.28%"
"2012年5月2日","60.64","60.46","60.72","60.02","4.06M","-0.48%"
"2012年5月1日","60.93","60.48","61.47","60.20","2.93M","0.45%"
"2012年4月30日","60.66","61.06","61.21","60.34","3.35M","-1.03%"
"2012年4月27日","61.29","61.26","61.45","60.96","3.61M","0.48%"
"2012年4月26日","61.00","60.37","61.16","60.27","3.09M","0.86%"
"2012年4月25日","60.48","60.47","60.84","60.18","3.45M","0.92%"
"2012年4月24日","59.93","59.52","60.25","59.26","3.83M","1.23%"
"2012年4月23日","59.20","59.00","59.25","58.54","4.64M","-0.32%"
"2012年4月20日","59.39","59.86","60.50","59.36","8.43M","2.40%"
"2012年4月19日","58.00","58.66","58.92","57.62","4.54M","-1.24%"
"2012年4月18日","58.73","58.60","58.96","58.34","3.60M","-0.34%"
"2012年4月17日","58.93","58.53","59.15","57.98","5.12M","1.60%"
"2012年4月16日","58.00","58.58","58.69","57.85","3.32M","-0.12%"
"2012年4月13日","58.07","58.60","58.65","57.99","2.72M","-1.22%"
"2012年4月12日","58.79","57.20","58.88","57.09","4.66M","3.00%"
"2012年4月11日","57.08","57.28","57.63","56.84","4.97M","0.88%"
"2012年4月10日","56.58","57.65","57.79","56.57","6.87M","-2.26%"
"2012年4月9日","57.89","58.72","59.02","57.87","4.64M","-2.69%"
"2012年4月5日","59.49","59.84","60.01","59.48","2.93M","-1.10%"
"2012年4月4日","60.15","60.11","60.23","59.79","2.90M","-0.79%"
"2012年4月3日","60.63","60.91","61.32","60.37","2.55M","-0.80%"
"2012年4月2日","61.12","60.57","61.39","60.37","3.01M","0.11%"
"2012年3月30日","61.05","61.23","61.40","60.84","2.69M","0.58%"
"2012年3月29日","60.70","60.13","60.83","59.81","2.73M","-0.08%"
"2012年3月28日","60.75","61.17","61.30","60.23","2.74M","-0.90%"
"2012年3月27日","61.30","61.85","62.00","61.29","2.93M","-0.78%"
"2012年3月26日","61.78","60.80","61.85","60.76","4.97M","2.69%"
"2012年3月23日","60.16","59.85","60.23","59.34","4.10M","0.69%"
"2012年3月22日","59.75","59.01","59.82","58.38","5.32M","0.47%"
"2012年3月21日","59.47","59.40","59.81","59.22","3.78M","-0.02%"
"2012年3月20日","59.48","60.09","60.09","59.33","3.22M","-1.62%"
"2012年3月19日","60.46","60.24","60.80","60.13","2.28M","0.15%"
"2012年3月16日","60.37","60.79","60.83","60.22","5.10M","-0.79%"
"2012年3月15日","60.85","60.53","60.91","60.22","2.69M","0.55%"
"2012年3月14日","60.52","60.40","60.99","60.32","3.26M","0.25%"
"2012年3月13日","60.37","59.71","60.45","59.38","4.45M","1.87%"
"2012年3月12日","59.26","59.81","59.92","59.14","3.71M","-0.87%"
"2012年3月9日","59.78","59.80","60.17","59.37","3.26M","0.49%"
"2012年3月8日","59.49","58.84","59.61","58.36","4.13M","3.03%"
"2012年3月7日","57.74","57.65","57.96","57.31","5.83M","-0.05%"
"2012年3月6日","57.77","58.37","58.53","57.55","4.98M","-2.25%"
"2012年3月5日","59.10","59.80","59.92","59.02","3.43M","-1.09%"
"2012年3月2日","59.75","60.11","60.22","59.62","2.73M","-0.62%"
"2012年3月1日","60.12","59.35","60.19","59.30","4.00M","0.92%"
"2012年2月29日","59.57","59.73","60.20","59.53","4.54M","-0.30%"
"2012年2月28日","59.75","59.72","60.13","59.53","3.05M","0.08%"
"2012年2月27日","59.70","58.75","59.90","58.70","3.52M","0.73%"
"2012年2月24日","59.27","59.00","59.67","58.86","2.58M","0.46%"
"2012年2月23日","59.00","58.98","59.25","58.33","3.65M","-0.86%"
"2012年2月22日","59.51","59.41","59.82","59.17","2.53M","-0.63%"
"2012年2月21日","59.89","60.48","60.59","59.67","2.23M","-0.35%"
"2012年2月17日","60.10","59.87","60.26","59.77","3.17M","1.06%"
"2012年2月16日","59.47","59.00","59.57","58.96","2.25M","0.80%"
"2012年2月15日","59.00","60.11","60.11","58.80","3.11M","-1.40%"
"2012年2月14日","59.84","59.84","60.09","59.31","2.20M","-0.50%"
"2012年2月13日","60.14","59.81","60.28","59.35","2.73M","1.37%"
"2012年2月10日","59.33","59.42","59.43","58.76","3.66M","-0.94%"
"2012年2月9日","59.89","59.87","60.09","59.66","3.19M","0.03%"
"2012年2月8日","59.87","60.07","60.26","59.61","3.25M","-0.48%"
"2012年2月7日","60.16","59.98","60.31","59.51","2.88M","-0.25%"
"2012年2月6日","60.31","60.06","60.52","60.00","3.89M","-0.71%"
"2012年2月3日","60.74","59.63","60.79","59.50","5.65M","2.90%"
"2012年2月2日","59.03","58.94","59.23","58.54","3.23M","0.15%"
"2012年2月1日","58.94","58.64","59.34","58.64","3.46M","1.55%"
"2012年1月31日","58.04","58.39","58.57","57.61","3.45M","-0.24%"
"2012年1月30日","58.18","57.95","58.28","57.50","3.72M","-0.15%"
"2012年1月27日","58.27","57.12","58.71","56.82","6.11M","0.76%"
"2012年1月26日","57.83","58.80","58.91","57.50","4.57M","-0.46%"
"2012年1月25日","58.10","57.31","58.32","56.50","3.68M","0.82%"
"2012年1月24日","57.63","57.18","57.68","56.99","2.65M","0.02%"
"2012年1月23日","57.62","57.45","58.40","57.31","3.38M","0.42%"
"2012年1月20日","57.38","58.43","58.43","56.78","6.38M","-1.91%"
"2012年1月19日","58.50","58.23","58.56","57.90","4.00M","0.53%"
"2012年1月18日","58.19","57.15","58.25","57.04","3.97M","1.80%"
"2012年1月17日","57.16","57.33","57.70","57.04","3.09M","0.81%"
"2012年1月13日","56.70","56.75","56.83","56.18","2.46M","-0.86%"
"2012年1月12日","57.19","56.76","57.33","56.47","3.00M","1.29%"
"2012年1月11日","56.46","56.26","56.66","56.06","3.50M","-0.21%"
"2012年1月10日","56.58","56.24","57.00","56.11","5.51M","1.69%"
"2012年1月9日","55.64","55.49","55.75","54.98","2.59M","0.83%"
"2012年1月6日","55.18","55.72","55.72","55.04","3.83M","-0.74%"
"2012年1月5日","55.59","55.31","55.78","54.73","2.87M","0.11%"
"2012年1月4日","55.53","55.49","55.64","55.15","3.66M","-0.09%"
"2012年1月3日","55.58","55.28","55.96","55.23","4.61M","2.26%"
"2011年12月30日","54.35","54.77","54.90","54.27","2.09M","-0.80%"
"2011年12月29日","54.79","54.18","54.89","53.92","2.46M","1.50%"
"2011年12月28日","53.98","55.04","55.12","53.94","2.27M","-1.77%"
"2011年12月27日","54.95","54.79","55.16","54.64","1.31M","-0.05%"
"2011年12月23日","54.98","54.74","55.00","54.52","2.04M","0.62%"
"2011年12月22日","54.64","54.29","54.73","54.05","4.02M","0.83%"
"2011年12月21日","54.19","54.24","54.41","53.49","4.62M","-0.31%"
"2011年12月20日","54.36","53.29","54.46","53.27","3.92M","3.96%"
"2011年12月19日","52.29","53.49","53.63","52.10","3.66M","-1.53%"
"2011年12月16日","53.10","52.86","53.71","52.53","7.09M","1.32%"
"2011年12月15日","52.41","52.27","52.80","51.78","5.20M","1.67%"
"2011年12月14日","51.55","52.00","52.25","51.42","4.79M","-1.45%"
"2011年12月13日","52.31","53.13","53.87","52.04","4.73M","-1.10%"
"2011年12月12日","52.89","53.84","53.87","52.39","3.42M","-2.06%"
"2011年12月9日","54.00","53.04","54.23","52.95","3.75M","2.14%"
"2011年12月8日","52.87","53.69","54.14","52.70","4.52M","-1.98%"
"2011年12月7日","53.94","54.13","54.25","53.25","4.42M","-1.21%"
"2011年12月6日","54.60","54.99","55.08","54.17","3.07M","-0.18%"
"2011年12月5日","54.70","55.15","55.55","54.23","4.60M","1.05%"
"2011年12月2日","54.13","54.51","55.37","54.05","3.61M","-0.07%"
"2011年12月1日","54.17","53.88","54.70","53.85","3.61M","0.04%"
"2011年11月30日","54.15","52.98","54.19","52.89","5.09M","5.02%"
"2011年11月29日","51.56","51.97","52.71","51.52","4.42M","-0.19%"
"2011年11月28日","51.66","50.83","51.68","50.76","4.95M","5.13%"
"2011年11月25日","49.14","48.87","49.97","48.82","1.78M","-0.10%"
"2011年11月23日","49.19","50.41","50.41","49.15","4.89M","-3.47%"
"2011年11月22日","50.96","51.06","51.48","50.66","4.64M","-0.66%"
"2011年11月21日","51.30","51.43","51.56","50.16","5.15M","-2.75%"
"2011年11月18日","52.75","52.99","53.18","52.32","3.21M","0.29%"
"2011年11月17日","52.60","53.13","53.67","52.10","5.19M","-1.29%"
"2011年11月16日","53.29","53.67","54.39","53.21","4.02M","-2.72%"
"2011年11月15日","54.78","54.44","55.20","54.02","4.56M","0.13%"
"2011年11月14日","54.71","54.69","54.99","54.38","4.35M","-0.15%"
"2011年11月11日","54.79","54.40","55.81","54.40","5.02M","2.30%"
"2011年11月10日","53.56","53.64","54.09","53.33","5.61M","1.38%"
"2011年11月9日","52.83","53.19","53.63","52.44","5.24M","-3.33%"
"2011年11月8日","54.65","54.69","54.82","53.51","4.48M","1.28%"
"2011年11月7日","53.96","53.94","54.05","52.88","3.71M","0.02%"
"2011年11月4日","53.95","53.37","54.12","53.06","4.03M","0.02%"
"2011年11月3日","53.94","53.14","54.20","52.51","5.74M","2.84%"
"2011年11月2日","52.45","52.02","52.93","52.02","4.88M","2.44%"
"2011年11月1日","51.20","50.86","52.03","50.41","6.47M","-2.29%"
"2011年10月31日","52.40","53.06","53.34","52.39","4.00M","-2.75%"
"2011年10月28日","53.88","53.84","54.17","53.50","5.41M","-0.35%"
"2011年10月27日","54.07","53.28","54.52","53.10","7.34M","5.19%"
"2011年10月26日","51.40","51.08","51.80","50.63","5.47M","1.36%"
"2011年10月25日","50.71","51.32","51.89","50.55","5.54M","-2.05%"
"2011年10月24日","51.77","51.14","52.09","51.10","6.33M","0.96%"
"2011年10月21日","51.28","50.22","51.42","49.85","8.96M","5.82%"
"2011年10月20日","48.46","48.89","49.35","47.85","5.61M","-0.74%"
"2011年10月19日","48.82","49.21","49.77","48.60","4.53M","-1.03%"
"2011年10月18日","49.33","47.74","49.82","46.91","5.77M","3.42%"
"2011年10月17日","47.70","49.23","49.23","47.55","4.36M","-3.54%"
"2011年10月14日","49.45","48.55","49.45","48.47","3.74M","3.26%"
"2011年10月13日","47.89","48.09","48.12","47.14","4.73M","-1.24%"
"2011年10月12日","48.49","47.77","49.16","47.73","5.67M","2.36%"
"2011年10月11日","47.37","46.92","47.73","46.63","4.12M","0.45%"
"2011年10月10日","47.16","46.34","47.40","46.34","3.47M","3.67%"
"2011年10月7日","45.49","45.42","46.24","45.05","5.36M","0.95%"
"2011年10月6日","45.06","44.23","45.11","43.70","5.82M","1.56%"
"2011年10月5日","44.37","43.90","44.52","43.26","5.71M","1.63%"
"2011年10月4日","43.66","41.69","43.69","41.22","7.00M","3.17%"
"2011年10月3日","42.32","43.55","43.99","42.32","9.66M","-3.62%"
"2011年9月30日","43.91","44.02","45.35","43.82","5.48M","-2.42%"
"2011年9月29日","45.00","45.27","45.80","43.87","5.15M","1.65%"
"2011年9月28日","44.27","45.24","45.71","44.19","5.59M","-1.93%"
"2011年9月27日","45.14","45.03","45.95","44.84","6.07M","3.06%"
"2011年9月26日","43.80","43.00","43.88","42.20","7.10M","3.23%"
"2011年9月23日","42.43","41.77","42.98","41.64","7.64M","1.10%"
"2011年9月22日","41.97","43.28","43.51","41.50","11.80M","-6.46%"
"2011年9月21日","44.87","46.68","47.08","44.86","4.41M","-4.02%"
"2011年9月20日","46.75","47.48","47.70","46.69","3.67M","-1.20%"
"2011年9月19日","47.32","46.18","47.61","46.12","6.28M","0.40%"
"2011年9月16日","47.13","46.99","47.50","46.31","5.81M","1.05%"
"2011年9月15日","46.64","45.99","46.66","45.75","4.48M","2.71%"
"2011年9月14日","45.41","44.93","46.13","43.92","4.98M","1.88%"
"2011年9月13日","44.57","44.20","45.23","43.88","7.13M","0.97%"
"2011年9月12日","44.14","44.11","44.71","43.12","7.49M","-1.30%"
"2011年9月9日","44.72","45.32","45.87","44.40","5.94M","-2.63%"
"2011年9月8日","45.93","46.66","47.29","45.72","4.17M","-2.34%"
"2011年9月7日","47.03","45.96","47.03","45.67","5.08M","4.40%"
"2011年9月6日","45.05","44.08","45.21","43.40","5.21M","-0.88%"
"2011年9月2日","45.45","45.95","46.33","45.28","3.93M","-3.05%"
"2011年9月1日","46.88","47.74","48.36","46.77","5.35M","-1.95%"
"2011年8月31日","47.81","47.96","48.45","47.33","5.67M","1.10%"
"2011年8月30日","47.29","46.88","47.67","46.28","5.44M","0.62%"
"2011年8月29日","47.00","46.18","47.06","46.00","4.04M","3.34%"
"2011年8月26日","45.48","44.31","45.88","43.55","6.33M","1.68%"
"2011年8月25日","44.73","45.00","45.51","44.06","7.55M","-0.20%"
"2011年8月24日","44.82","44.11","44.95","43.81","5.12M","1.49%"
"2011年8月23日","44.16","42.25","44.16","41.93","6.68M","5.29%"
"2011年8月22日","41.94","43.72","43.84","41.62","8.01M","-0.59%"
"2011年8月19日","42.19","42.31","43.89","42.12","11.34M","-1.33%"
"2011年8月18日","42.76","44.45","44.47","42.13","13.14M","-7.02%"
"2011年8月17日","45.99","46.12","46.87","45.45","5.89M","-0.09%"
"2011年8月16日","46.03","46.74","47.03","45.82","8.36M","-2.54%"
"2011年8月15日","47.23","47.10","47.81","46.84","8.42M","0.75%"
"2011年8月12日","46.88","45.19","46.98","44.63","10.29M","5.04%"
"2011年8月11日","44.63","43.73","45.32","43.16","10.53M","3.26%"
"2011年8月10日","43.22","45.71","45.85","43.08","14.90M","-7.57%"
"2011年8月9日","46.76","45.25","46.80","43.76","11.92M","5.58%"
"2011年8月8日","44.29","46.26","47.38","44.23","13.26M","-7.69%"
"2011年8月5日","47.98","49.42","49.78","47.24","16.19M","-1.46%"
"2011年8月4日","48.69","50.58","50.90","48.65","10.39M","-5.62%"
"2011年8月3日","51.59","51.32","51.65","49.89","8.08M","0.76%"
"2011年8月2日","51.20","52.62","53.06","51.19","6.60M","-3.51%"
"2011年8月1日","53.06","54.01","54.04","52.18","6.13M","-0.08%"
"2011年7月29日","53.10","52.19","53.85","51.99","6.19M","0.19%"
"2011年7月28日","53.00","53.74","54.46","52.87","8.10M","-0.86%"
"2011年7月27日","53.46","55.03","55.12","53.46","8.77M","-3.40%"
"2011年7月26日","55.34","56.33","56.40","55.27","4.04M","-1.71%"
"2011年7月25日","56.30","55.85","56.68","55.80","3.97M","-0.18%"
"2011年7月22日","56.40","57.03","57.23","55.52","10.74M","-3.11%"
"2011年7月21日","58.21","57.70","58.55","57.56","4.52M","1.52%"
"2011年7月20日","57.34","57.63","57.80","57.04","3.77M","-0.16%"
"2011年7月19日","57.43","56.83","57.60","56.81","2.86M","1.52%"
"2011年7月18日","56.57","56.93","56.98","56.21","2.82M","-1.19%"
"2011年7月15日","57.25","57.29","57.34","56.65","4.04M","0.42%"
"2011年7月14日","57.01","57.70","57.98","56.88","2.79M","-1.01%"
"2011年7月13日","57.59","57.76","58.26","57.39","3.38M","0.54%"
"2011年7月12日","57.28","58.01","58.30","57.20","4.59M","-1.77%"
"2011年7月11日","58.31","58.62","59.03","58.15","3.43M","-2.07%"
"2011年7月8日","59.54","59.67","59.82","59.20","2.89M","-1.49%"
"2011年7月7日","60.44","60.36","60.65","60.13","2.88M","1.26%"
"2011年7月6日","59.69","59.50","59.95","59.26","3.87M","0.39%"
"2011年7月5日","59.46","59.68","60.17","59.36","4.10M","-1.21%"
"2011年7月1日","60.19","59.49","60.45","59.15","3.78M","1.01%"
"2011年6月30日","59.59","58.79","59.95","58.76","3.89M","1.65%"
"2011年6月29日","58.62","58.52","58.91","58.18","3.63M","0.41%"
"2011年6月28日","58.38","57.03","58.40","56.72","4.95M","2.80%"
"2011年6月27日","56.79","56.54","56.94","56.15","3.21M","0.78%"
"2011年6月24日","56.35","56.56","56.76","56.16","3.54M","-0.27%"
"2011年6月23日","56.50","56.31","56.55","55.53","4.72M","-0.89%"
"2011年6月22日","57.01","57.52","57.71","56.94","3.55M","-1.38%"
"2011年6月21日","57.81","56.96","57.95","56.78","4.83M","2.45%"
"2011年6月20日","56.43","55.94","56.66","55.76","2.75M","1.04%"
"2011年6月17日","55.85","56.94","57.00","55.73","5.28M","-0.89%"
"2011年6月16日","56.35","55.97","56.56","55.76","3.36M","0.54%"
"2011年6月15日","56.05","56.66","56.87","55.97","4.04M","-1.99%"
"2011年6月14日","57.19","56.32","57.50","56.25","4.24M","2.66%"
"2011年6月13日","55.71","55.78","56.08","55.37","3.15M","0.32%"
"2011年6月10日","55.53","56.30","56.30","55.38","3.21M","-1.65%"
"2011年6月9日","56.46","56.07","56.78","55.86","3.24M","0.70%"
"2011年6月8日","56.07","56.56","56.77","55.93","4.54M","-1.37%"
"2011年6月7日","56.85","57.76","57.80","56.79","3.17M","-1.04%"
"2011年6月6日","57.45","57.11","57.66","56.77","4.69M","0.35%"
"2011年6月3日","57.25","56.79","57.91","56.66","4.01M","-1.21%"
"2011年6月2日","57.95","57.65","58.21","57.33","3.16M","0.73%"
"2011年6月1日","57.53","59.37","59.54","57.42","4.57M","-3.39%"
"2011年5月31日","59.55","59.96","60.10","58.95","3.32M","0.61%"
"2011年5月27日","59.19","58.89","59.44","58.57","2.86M","1.18%"
"2011年5月26日","58.50","58.33","58.70","57.81","3.94M","-0.63%"
"2011年5月25日","58.87","58.06","59.28","57.81","3.74M","1.06%"
"2011年5月24日","58.25","58.48","58.76","57.76","3.72M","-0.39%"
"2011年5月23日","58.48","58.12","58.92","58.01","4.08M","-0.86%"
"2011年5月20日","58.99","59.38","59.51","58.55","4.04M","-0.84%"
"2011年5月19日","59.49","59.97","60.13","59.13","3.64M","-0.10%"
"2011年5月18日","59.55","58.90","59.69","58.22","5.51M","0.97%"
"2011年5月17日","58.98","59.90","60.12","58.68","5.05M","-1.90%"
"2011年5月16日","60.12","60.44","60.94","60.00","4.43M","-0.64%"
"2011年5月13日","60.51","60.98","61.24","60.30","3.72M","-0.58%"
"2011年5月12日","60.86","61.31","61.40","60.60","5.59M","-0.69%"
"2011年5月11日","61.28","61.61","61.87","60.96","3.35M","-0.78%"
"2011年5月10日","61.76","61.83","61.98","61.38","4.21M","0.23%"
"2011年5月9日","61.62","61.10","62.01","60.91","3.24M","1.10%"
"2011年5月6日","60.95","60.80","61.68","60.62","4.03M","1.33%"
"2011年5月5日","60.15","59.88","60.99","59.32","4.58M","-0.28%"
"2011年5月4日","60.32","61.62","61.85","60.22","6.35M","-2.39%"
"2011年5月3日","61.80","61.55","61.85","61.26","4.03M","0.42%"
"2011年5月2日","61.54","61.67","62.28","61.31","4.13M","0.51%"
"2011年4月29日","61.23","61.10","61.52","61.00","4.11M","0.36%"
"2011年4月28日","61.01","61.40","61.68","60.99","5.04M","-0.73%"
"2011年4月27日","61.46","62.10","62.10","61.27","5.53M","-0.87%"
"2011年4月26日","62.00","60.61","62.00","60.58","6.36M","2.79%"
"2011年4月25日","60.32","60.52","60.72","60.21","5.03M","-0.66%"
"2011年4月21日","60.72","60.00","61.10","59.40","9.65M","3.37%"
"2011年4月20日","58.74","58.39","59.48","57.77","5.49M","2.23%"
"2011年4月19日","57.46","57.15","57.61","56.80","3.11M","0.61%"
"2011年4月18日","57.11","57.11","57.24","56.34","3.16M","-1.11%"
"2011年4月15日","57.75","57.55","57.88","57.11","4.83M","0.43%"
"2011年4月14日","57.50","56.95","57.61","56.31","3.10M","0.33%"
"2011年4月13日","57.31","57.60","57.64","56.95","3.09M","-0.38%"
"2011年4月12日","57.53","57.98","58.16","57.30","3.79M","-1.25%"
"2011年4月11日","58.26","58.35","58.75","57.92","2.75M","-0.07%"
"2011年4月8日","58.30","58.93","59.00","57.80","3.18M","-0.32%"
"2011年4月7日","58.49","58.69","59.16","58.30","4.65M","-0.61%"
"2011年4月6日","58.85","59.29","59.49","58.59","3.51M","-0.34%"
"2011年4月5日","59.05","59.09","59.49","59.01","2.64M","-0.30%"
"2011年4月4日","59.23","59.45","59.81","59.08","4.70M","-0.05%"
"2011年4月1日","59.26","59.96","60.02","59.08","4.73M","-0.75%"
"2011年3月31日","59.71","59.61","59.95","59.56","3.22M","0.20%"
"2011年3月30日","59.59","59.87","59.88","59.40","3.55M","-0.02%"
"2011年3月29日","59.60","58.34","59.63","57.80","5.17M","2.19%"
"2011年3月28日","58.32","58.38","59.08","58.09","5.93M","1.62%"
"2011年3月25日","57.39","57.72","57.90","57.38","3.11M","-0.59%"
"2011年3月24日","57.73","57.40","57.73","56.90","2.48M","1.10%"
"2011年3月23日","57.10","56.38","57.27","56.30","2.60M","0.99%"
"2011年3月22日","56.54","57.09","57.26","56.51","3.38M","-0.88%"
"2011年3月21日","57.04","56.74","57.47","56.64","3.42M","2.11%"
"2011年3月18日","55.86","55.84","56.52","55.56","5.31M","1.18%"
"2011年3月17日","55.21","55.09","55.71","54.82","3.63M","1.62%"
"2011年3月16日","54.33","55.36","55.51","53.74","5.53M","-2.18%"
"2011年3月15日","55.54","54.45","55.96","54.19","4.80M","-0.84%"
"2011年3月14日","56.01","55.72","56.26","55.13","4.28M","-0.46%"
"2011年3月11日","56.27","55.76","56.49","55.47","3.22M","0.86%"
"2011年3月10日","55.79","56.54","56.54","55.43","5.22M","-1.62%"
"2011年3月9日","56.71","56.97","57.44","56.28","4.85M","-1.03%"
"2011年3月8日","57.30","56.27","57.58","55.76","3.90M","1.98%"
"2011年3月7日","56.19","56.78","57.47","55.72","4.18M","-0.57%"
"2011年3月4日","56.51","57.28","57.35","55.82","3.92M","-1.36%"
"2011年3月3日","57.29","56.22","57.53","56.22","3.77M","3.13%"
"2011年3月2日","55.55","56.59","56.72","55.06","6.66M","-1.59%"
"2011年3月1日","56.45","58.09","58.19","56.40","4.47M","-2.52%"
"2011年2月28日","57.91","57.06","58.08","57.01","4.77M","1.10%"
"2011年2月25日","57.28","56.66","57.49","56.60","3.53M","1.42%"
"2011年2月24日","56.48","55.14","56.61","55.06","4.41M","1.51%"
"2011年2月23日","55.64","56.33","56.99","54.92","5.06M","-1.05%"
"2011年2月22日","56.23","57.16","57.46","55.95","3.67M","-3.04%"
"2011年2月18日","57.99","57.44","58.02","57.36","3.66M","1.10%"
"2011年2月17日","57.36","57.11","57.53","56.88","2.84M","0.28%"
"2011年2月16日","57.20","57.15","57.59","56.78","2.75M","-0.30%"
"2011年2月15日","57.37","57.35","57.45","56.94","1.92M","-0.40%"
"2011年2月14日","57.60","57.72","58.03","57.20","2.88M","-0.66%"
"2011年2月11日","57.98","57.32","58.07","57.08","2.31M","0.89%"
"2011年2月10日","57.47","57.21","57.63","57.07","3.45M","0.23%"
"2011年2月9日","57.34","57.13","57.54","56.94","2.98M","-0.09%"
"2011年2月8日","57.39","57.26","57.48","57.13","3.16M","0.46%"
"2011年2月7日","57.13","57.27","57.42","56.97","2.92M","0.02%"
"2011年2月4日","57.12","57.20","57.30","56.52","2.77M","-0.09%"
"2011年2月3日","57.17","57.17","57.70","57.03","4.05M","-0.42%"
"2011年2月2日","57.41","56.56","57.83","56.56","4.42M","0.83%"
"2011年2月1日","56.94","56.32","57.00","56.09","3.76M","1.66%"
"2011年1月31日","56.01","55.26","56.01","54.75","5.57M","1.25%"
"2011年1月28日","55.32","55.69","56.99","54.59","9.27M","-1.07%"
"2011年1月27日","55.92","55.96","56.03","55.36","3.82M","0.27%"
"2011年1月26日","55.77","55.57","56.09","55.15","5.24M","0.70%"
"2011年1月25日","55.38","55.22","55.45","54.69","2.42M","0.02%"
"2011年1月24日","55.37","54.58","55.63","54.47","3.25M","1.61%"
"2011年1月21日","54.49","55.10","55.20","54.43","4.58M","-0.16%"
"2011年1月20日","54.58","54.24","55.84","53.96","7.44M","0.44%"
"2011年1月19日","54.34","54.83","54.93","54.07","3.77M","-0.77%"
"2011年1月18日","54.76","55.03","55.25","54.58","3.29M","-0.47%"
"2011年1月14日","55.02","54.48","55.03","54.37","3.57M","0.79%"
"2011年1月13日","54.59","54.60","54.84","54.41","2.98M","-0.24%"
"2011年1月12日","54.72","54.47","54.80","54.16","3.66M","1.33%"
"2011年1月11日","54.00","54.18","54.36","53.70","2.63M","0.19%"
"2011年1月10日","53.90","54.34","54.34","53.40","3.43M","-0.74%"
"2011年1月7日","54.30","54.59","54.68","53.81","2.86M","-0.11%"
"2011年1月6日","54.36","54.55","54.56","53.71","3.32M","-0.02%"
"2011年1月5日","54.37","53.19","54.65","53.14","4.41M","1.66%"
"2011年1月4日","53.48","54.26","54.28","52.98","4.99M","-1.35%"
"2011年1月3日","54.21","53.49","54.42","53.45","3.80M","1.98%"
"2010年12月31日","53.16","52.94","53.37","52.72","1.63M","0.38%"
"2010年12月30日","52.96","53.20","53.30","52.82","2.15M","-0.64%"
"2010年12月29日","53.30","53.66","53.71","53.23","1.43M","-0.39%"
"2010年12月28日","53.51","53.62","53.62","53.06","1.54M","0.22%"
"2010年12月27日","53.39","53.04","53.49","52.91","1.58M","-0.07%"
"2010年12月23日","53.43","53.53","53.64","53.15","1.84M","-0.54%"
"2010年12月22日","53.72","53.45","53.74","53.22","2.73M","0.35%"
"2010年12月21日","53.53","53.26","53.64","52.98","3.00M","1.17%"
"2010年12月20日","52.91","53.23","53.29","52.83","3.42M","-0.15%"
"2010年12月17日","52.99","52.99","53.34","52.39","7.77M","-0.79%"
"2010年12月16日","53.41","51.54","53.42","51.54","6.65M","3.63%"
"2010年12月15日","51.54","51.98","52.55","51.35","9.25M","-1.88%"
"2010年12月14日","52.53","52.27","52.81","52.00","5.03M","1.02%"
"2010年12月13日","52.00","52.23","52.40","51.89","3.44M","0.04%"
"2010年12月10日","51.98","51.51","52.29","51.37","5.35M","1.25%"
"2010年12月9日","51.34","51.66","51.77","51.25","2.95M","-0.06%"
"2010年12月8日","51.37","51.43","51.82","51.13","3.73M","-0.12%"
"2010年12月7日","51.43","51.63","51.93","51.30","4.43M","0.51%"
"2010年12月6日","51.17","51.28","51.41","50.95","3.11M","-0.54%"
"2010年12月3日","51.45","51.09","51.54","50.77","3.72M","0.51%"
"2010年12月2日","51.19","50.84","51.49","50.60","5.24M","0.61%"
"2010年12月1日","50.88","50.41","51.23","50.41","5.10M","2.35%"
"2010年11月30日","49.71","49.62","50.04","49.10","4.13M","-0.44%"
"2010年11月29日","49.93","49.78","50.05","49.19","3.82M","-0.40%"
"2010年11月26日","50.13","49.79","50.29","49.55","1.58M","-0.56%"
"2010年11月24日","50.41","49.83","50.44","49.73","5.07M","1.63%"
"2010年11月23日","49.60","49.20","49.92","49.08","4.74M","-0.10%"
"2010年11月22日","49.65","49.39","50.05","49.03","4.39M","-0.26%"
"2010年11月19日","49.78","49.64","49.79","49.13","4.69M","0.08%"
"2010年11月18日","49.74","49.44","49.97","49.31","4.74M","1.88%"
"2010年11月17日","48.82","48.50","49.12","48.17","8.91M","0.78%"
"2010年11月16日","48.44","47.95","49.50","47.95","13.89M","1.79%"
"2010年11月15日","47.59","47.65","48.07","47.52","3.19M","0.15%"
"2010年11月12日","47.52","48.04","48.20","47.20","4.98M","-1.64%"
