"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2011年5月9日","200.80","198.34","202.36","196.78","5.83M","1.62%"
"2011年5月6日","197.60","199.10","199.56","196.56","4.02M","0.25%"
"2011年5月5日","197.11","198.66","201.00","196.12","4.64M","-1.43%"
"2011年5月4日","199.97","198.25","201.86","195.37","6.55M","0.77%"
"2011年5月3日","198.45","201.00","202.59","196.69","6.05M","-1.36%"
"2011年5月2日","201.19","196.57","203.42","196.18","9.40M","2.75%"
"2011年4月29日","195.81","194.38","196.59","193.78","6.64M","0.38%"
"2011年4月28日","195.07","195.96","196.79","192.27","7.28M","-0.79%"
"2011年4月27日","196.63","183.20","197.80","182.75","23.62M","7.86%"
"2011年4月26日","182.30","186.27","186.42","180.74","11.24M","-1.68%"
"2011年4月25日","185.42","185.65","186.35","183.77","3.44M","-0.25%"
"2011年4月21日","185.89","184.56","185.97","183.05","3.35M","1.10%"
"2011年4月20日","183.87","181.62","185.00","181.59","4.07M","2.82%"
"2011年4月19日","178.82","178.35","179.47","176.60","2.65M","0.27%"
"2011年4月18日","178.34","178.38","178.91","175.37","4.62M","-0.93%"
"2011年4月15日","180.01","181.00","181.78","179.02","4.27M","-1.00%"
"2011年4月14日","181.82","181.39","182.08","179.36","3.59M","-0.26%"
"2011年4月13日","182.29","180.83","182.88","179.80","4.23M","1.00%"
"2011年4月12日","180.48","183.06","184.59","179.42","5.34M","-1.93%"
"2011年4月11日","184.04","184.86","186.49","181.85","3.30M","-0.36%"
"2011年4月8日","184.71","185.26","186.22","182.78","3.73M","-0.11%"
"2011年4月7日","184.91","182.78","185.17","181.76","4.57M","1.18%"
"2011年4月6日","182.76","186.15","188.27","181.12","5.43M","-1.37%"
"2011年4月5日","185.29","182.10","186.36","181.80","5.57M","1.28%"
"2011年4月4日","182.94","180.89","183.61","180.69","4.19M","1.56%"
"2011年4月1日","180.13","181.58","183.25","178.59","5.69M","0.00%"
"2011年3月31日","180.13","179.31","181.57","178.50","4.83M","0.40%"
"2011年3月30日","179.42","177.78","181.16","177.66","6.86M","2.75%"
"2011年3月29日","174.62","170.73","174.84","170.07","4.89M","3.11%"
"2011年3月28日","169.35","171.80","172.50","169.25","3.40M","-0.95%"
"2011年3月25日","170.98","171.64","173.49","170.30","4.29M","-0.07%"
"2011年3月24日","171.10","168.21","172.00","167.36","6.29M","3.50%"
"2011年3月23日","165.32","162.30","166.26","160.82","4.72M","1.67%"
"2011年3月22日","162.60","164.07","164.44","162.25","3.61M","-1.17%"
"2011年3月21日","164.53","163.37","165.79","161.72","4.06M","1.67%"
"2011年3月18日","161.82","161.19","163.54","160.59","7.45M","0.53%"
"2011年3月17日","160.97","165.91","166.30","160.78","6.47M","-2.26%"
"2011年3月16日","164.70","164.70","168.14","162.87","5.21M","-0.23%"
"2011年3月15日","165.08","161.39","166.88","160.76","4.94M","-0.99%"
"2011年3月14日","166.73","166.60","168.08","164.57","4.02M","-0.80%"
"2011年3月11日","168.07","165.50","169.20","164.12","4.61M","1.16%"
"2011年3月10日","166.14","167.07","168.47","164.82","6.00M","-1.72%"
"2011年3月9日","169.05","166.67","169.75","163.90","7.11M","1.29%"
